base_country,to_country,distance,distance_units,transaction_cost
VN,FK,9742.961071091238,19.0,29.0
VN,FM,2901.878299242887,6.0,16.0
VN,FO,6140.200376877713,12.0,22.0
VN,FR,6259.120972421429,13.0,23.0
VN,GA,6678.780871681663,13.0,23.0
VN,GB,6234.266581371289,12.0,22.0
VN,GD,10490.69455214248,21.0,31.0
VN,GE,4292.274496616347,9.0,19.0
VN,GF,10656.462456417414,21.0,31.0
VN,GG,6376.404924260224,13.0,23.0
VN,GH,7358.223839062833,15.0,25.0
VN,GI,6897.376980103074,14.0,24.0
VN,GL,6358.425533743275,13.0,23.0
VN,GM,8135.073128225479,16.0,26.0
VN,GN,7874.445487697763,16.0,26.0
VN,GP,10192.361629178627,20.0,30.0
VN,GQ,6726.950094456059,13.0,23.0
VN,GR,5422.473240629399,11.0,21.0
VN,GS,9066.960179240465,18.0,28.0
VN,GT,10018.34563066646,20.0,30.0
VN,GU,2448.650172202579,5.0,15.0
VN,GW,8172.495151087049,16.0,26.0
VN,GY,10862.754400796839,22.0,32.0
VN,GZ,4781.00780251134,10.0,20.0
VN,HK,691.4082071744684,1.0,11.0
VN,HM,5076.688859145064,10.0,20.0
VN,HN,10184.936246497979,20.0,30.0
VN,HR,5681.119077939887,11.0,21.0
VN,HT,10154.373019989715,20.0,30.0
VN,HU,5452.628535568906,11.0,21.0
VN,ID,1096.167748258027,2.0,12.0
VN,IE,6468.505812981907,13.0,23.0
VN,IL,4750.53532532588,10.0,20.0
VN,IM,6308.772498375234,13.0,23.0
VN,IN,1982.3576833541244,4.0,14.0
VN,IO,2866.1439686157228,6.0,16.0
VN,IQ,4231.051051710732,8.0,18.0
VN,IR,3647.675794337335,7.0,17.0
VN,IS,6331.957074870677,13.0,23.0
VN,IT,5860.567797801132,12.0,22.0
VN,JE,6365.090605066607,13.0,23.0
VN,JM,10182.008734680281,20.0,30.0
VN,JO,4670.519619942916,9.0,19.0
VN,JP,2401.870251899142,5.0,15.0
VN,KE,4904.800631586732,10.0,20.0
VN,KG,2748.374355765134,5.0,15.0
VN,KH,243.83190902417655,0.0,10.0
VN,KI,5806.259879309834,12.0,22.0
VN,KM,4760.03728534632,10.0,20.0
VN,KN,10182.197670369067,20.0,30.0
VN,KP,2155.7319475100353,4.0,14.0
VN,KR,1932.9475542120806,4.0,14.0
VN,KW,3999.402869374632,8.0,18.0
VN,KY,10040.514348047775,20.0,30.0
VN,KZ,3324.498280050367,7.0,17.0
VN,LA,553.4598896933682,1.0,11.0
VN,LB,4680.836394098266,9.0,19.0
VN,LC,10369.403886792634,21.0,31.0
VN,LI,5908.813958328762,12.0,22.0
VN,LK,1912.428010542924,4.0,14.0
VN,LR,7938.6316959003425,16.0,26.0
VN,LS,6116.270095320995,12.0,22.0
VN,LT,5203.808789694748,10.0,20.0
VN,LU,6005.084381900436,12.0,22.0
VN,LV,5169.601474619649,10.0,20.0
VN,LY,5854.300140748333,12.0,22.0
VN,MA,7118.02775066384,14.0,24.0
VN,MC,6076.257239444253,12.0,22.0
VN,MD,5037.588147406294,10.0,20.0
VN,ME,5508.333781471011,11.0,21.0
VN,MG,4754.561748292846,10.0,20.0
VN,MH,4288.013476006234,9.0,19.0
VN,MK,5400.352692427684,11.0,21.0
VN,ML,7330.298380031702,15.0,25.0
VN,MM,973.9687946461569,2.0,12.0
VN,MN,2280.994670322695,5.0,15.0
VN,MO,660.0553600304083,1.0,11.0
VN,MP,2474.9430766031796,5.0,15.0
VN,MQ,10323.263699323032,21.0,31.0
VN,MR,7654.92062781894,15.0,25.0
VN,MS,10211.448423693902,20.0,30.0
VN,MT,5865.134324115884,12.0,22.0
VN,MU,4185.286244019459,8.0,18.0
VN,MV,2504.939225864245,5.0,15.0
VN,MW,5401.262239336389,11.0,21.0
VN,MX,9102.21104905443,18.0,28.0
VN,MY,804.5261865493045,2.0,12.0
VN,MZ,5442.183621377407,11.0,21.0
VN,NA,6580.836290303979,13.0,23.0
VN,NC,4579.159378044764,9.0,19.0
VN,NE,6575.902369941959,13.0,23.0
VN,NF,4969.571221369556,10.0,20.0
VN,NG,6700.3284231952775,13.0,23.0
VN,NI,10360.17554135721,21.0,31.0
VN,NL,5988.844728364288,12.0,22.0
VN,NO,5702.642105674346,11.0,21.0
VN,NP,1837.9063183738049,4.0,14.0
VN,NR,4134.705576266827,8.0,18.0
VN,NU,6018.031741160085,12.0,22.0
VN,NZ,5694.14328783592,11.0,21.0
VN,OM,3467.560342951631,7.0,17.0
VN,PA,10756.550153619568,22.0,32.0
VN,PE,12033.38348068716,24.0,34.0
VN,PF,7304.455058654947,15.0,25.0
VN,PG,2822.162987437111,6.0,16.0
VN,PH,910.4089286732144,2.0,12.0
VN,PK,2715.3658511134076,5.0,15.0
VN,PL,5420.1984602184375,11.0,21.0
VN,PM,8114.545410958429,16.0,26.0
VN,PN,8755.630445697103,18.0,28.0
VN,PR,10179.299169793567,20.0,30.0
VN,PS,4724.009479729268,9.0,19.0
VN,PT,6936.111530956808,14.0,24.0
VN,PW,1840.1703253186524,4.0,14.0
VN,PY,11353.956756238189,23.0,33.0
VN,QA,3767.764920928966,8.0,18.0
VN,RE,4324.575929522701,9.0,19.0
VN,RO,5205.2450150879995,10.0,20.0
VN,RS,5413.19944749503,11.0,21.0
VN,RU,3282.877029224281,7.0,17.0
VN,RW,5475.088305894017,11.0,21.0
VN,SA,4153.376088287461,8.0,18.0
VN,SB,3914.539753330973,8.0,18.0
VN,SC,3841.8342915585063,8.0,18.0
VN,SD,5219.180179262599,10.0,20.0
VN,SE,5365.741275677832,11.0,21.0
VN,SG,929.2355372654031,2.0,12.0
VN,SH,8379.19493603862,17.0,27.0
VN,SI,5675.5070737236765,11.0,21.0
VN,SJ,5190.071183296027,10.0,20.0
VN,SK,5428.154027237451,11.0,21.0
VN,SL,8043.357193881552,16.0,26.0
VN,SM,5830.849341465434,12.0,22.0
VN,SN,8052.807479853743,16.0,26.0
VN,SO,4262.433785352988,9.0,19.0
VN,SR,10793.707557974752,22.0,32.0
VN,ST,6996.666560464039,14.0,24.0
VN,SV,10182.148285940299,20.0,30.0
VN,SY,4500.542118864185,9.0,19.0
VN,SZ,5863.380654347118,12.0,22.0
VN,TC,9966.55853642621,20.0,30.0
VN,TD,5932.525433028408,12.0,22.0
VN,TF,4978.189502788675,10.0,20.0
VN,TG,7223.777389178927,14.0,24.0
VN,TH,502.06185580187423,1.0,11.0
VN,TJ,2827.1595094451927,6.0,16.0
VN,TK,5699.445709987972,11.0,21.0
VN,TL,1985.3856363679338,4.0,14.0
VN,TM,3415.5343997705604,7.0,17.0
VN,TN,6166.636610606136,12.0,22.0
VN,TO,5730.156487367607,11.0,21.0
VN,TR,4705.871490619473,9.0,19.0
VN,TT,10581.550328555782,21.0,31.0
VN,TV,4974.573950251624,10.0,20.0
VN,TW,1062.3857926169987,2.0,12.0
VN,TZ,5223.575431501944,10.0,20.0
VN,UA,4906.7459279184695,10.0,20.0
VN,UG,5256.308069305625,11.0,21.0
VN,US,8573.635649397826,17.0,27.0
VN,UY,10812.568398153764,22.0,32.0
VN,UZ,3220.865995453945,6.0,16.0
VN,VA,5865.721193329143,12.0,22.0
VN,VC,10436.48711212195,21.0,31.0
VN,VE,10978.530282440812,22.0,32.0
VN,VG,10141.473125176497,20.0,30.0
VN,VI,10150.814601180444,20.0,30.0
VN,VU,4494.8220504171595,9.0,19.0
VN,WF,5449.887442825003,11.0,21.0
VN,WS,5774.013891367167,12.0,22.0
VN,XK,5432.836899314768,11.0,21.0
VN,YE,3980.0494469177006,8.0,18.0
VN,YT,4701.627980757507,9.0,19.0
VN,ZA,6438.770280293488,13.0,23.0
VN,ZM,5814.3351645480325,12.0,22.0
VN,ZW,5846.0305800942315,12.0,22.0
VU,AD,10368.475859065857,21.0,31.0
VU,AE,8078.151842308186,16.0,26.0
VU,AF,7327.936006742452,15.0,25.0
VU,AG,9208.39371680826,18.0,28.0
VU,AI,9131.756244070182,18.0,28.0
VU,AL,9772.37025682875,20.0,30.0
VU,AM,8575.452375703491,17.0,27.0
VU,AN,8681.617136680143,17.0,27.0
VU,AO,9635.715258232643,19.0,29.0
VU,AQ,6150.247081129025,12.0,22.0
VU,AR,7487.03006514055,15.0,25.0
VU,AS,1531.3547190720105,3.0,13.0
VU,AT,9714.314420618977,19.0,29.0
VU,AU,2248.980815552412,4.0,14.0
VU,AW,8624.909446306383,17.0,27.0
VU,AZ,8441.846184521226,17.0,27.0
VU,BA,9766.664695280157,20.0,30.0
VU,BB,9325.272449031381,19.0,29.0
VU,BD,5829.549912008233,12.0,22.0
VU,BE,9820.590273495465,20.0,30.0
VU,BF,11636.833509859234,23.0,33.0
VU,BG,9481.147966030023,19.0,29.0
VU,BH,8293.23366086017,17.0,27.0
VU,BI,9226.467814366937,18.0,28.0
VU,BJ,11319.33220505856,23.0,33.0
VU,BM,9001.854473402289,18.0,28.0
VU,BN,3828.3139300627568,8.0,18.0
VU,BO,8354.179681267806,17.0,27.0
VU,BR,9084.093022999998,18.0,28.0
VU,BS,8247.00619108937,16.0,26.0
VU,BT,5914.225211760462,12.0,22.0
VU,BV,7517.619020675314,15.0,25.0
VU,BW,8789.254146462517,18.0,28.0
VU,BY,8990.85522627317,18.0,28.0
VU,BZ,7464.815803335133,15.0,25.0
VU,CA,6971.867085494406,14.0,24.0
VU,CC,4688.630319041887,9.0,19.0
VU,CD,9704.485733349726,19.0,29.0
VU,CF,10057.511626647618,20.0,30.0
VU,CG,10190.75236335738,20.0,30.0
VU,CH,9944.185379806024,20.0,30.0
VU,CI,11695.044460816209,23.0,33.0
VU,CK,2214.878452493143,4.0,14.0
VU,CL,7237.468162941935,14.0,24.0
VU,CM,10631.86575811245,21.0,31.0
VU,CN,5412.044738676227,11.0,21.0
VU,CO,8215.432040131058,16.0,26.0
VU,CR,7671.136302796137,15.0,25.0
VU,CU,8200.543782668032,16.0,26.0
VU,CV,11705.752703288805,23.0,33.0
VU,CX,4127.780441550084,8.0,18.0
VU,CY,9264.279392452292,19.0,29.0
VU,CZ,9571.187741133488,19.0,29.0
VU,DE,9642.527250713058,19.0,29.0
VU,DJ,8702.410149119502,17.0,27.0
VU,DK,9372.536255161587,19.0,29.0
VU,DM,9224.550702061784,18.0,28.0
VU,DO,8671.978191589196,17.0,27.0
VU,DZ,11152.558089887347,22.0,32.0
VU,EC,7832.976707609839,16.0,26.0
VU,EE,8875.616434628197,18.0,28.0
VU,EG,9517.804674189887,19.0,29.0
VU,EH,11826.02862156834,24.0,34.0
VU,ER,8925.437243563216,18.0,28.0
VU,ES,10615.67614566671,21.0,31.0
VU,ET,8805.493291459074,18.0,28.0
VU,FI,8705.22615829705,17.0,27.0
VU,FJ,831.3445031459959,2.0,12.0
VU,FK,7024.588432112721,14.0,24.0
VU,FM,1934.9502510326618,4.0,14.0
VU,FO,9208.727995112633,18.0,28.0
VU,FR,10130.207075633374,20.0,30.0
VU,GA,10416.11105132284,21.0,31.0
VU,GB,9626.022702366346,19.0,29.0
VU,GD,9177.879324307405,18.0,28.0
VU,GE,8634.338118681351,17.0,27.0
VU,GF,9600.649967239719,19.0,29.0
VU,GG,10008.978076999534,20.0,30.0
VU,GH,11475.720119258713,23.0,33.0
VU,GI,10925.981631853414,22.0,32.0
VU,GL,8360.148497217662,17.0,27.0
VU,GM,12234.563139714257,24.0,34.0
VU,GN,11999.09888117839,24.0,34.0
VU,GP,9190.137075242397,18.0,28.0
VU,GQ,10586.83690048378,21.0,31.0
VU,GR,9768.518516742199,20.0,30.0
VU,GS,7418.356989680484,15.0,25.0
VU,GT,7333.010726265279,15.0,25.0
VU,GU,2502.0787547813698,5.0,15.0
VU,GW,12151.188735817172,24.0,34.0
VU,GY,9239.441590132796,18.0,28.0
VU,GZ,9265.035221397724,19.0,29.0
VU,HK,4426.531118194543,9.0,19.0
VU,HM,5513.619504326959,11.0,21.0
VU,HN,7585.215443621831,15.0,25.0
VU,HR,9807.43936851877,20.0,30.0
VU,HT,8535.673833141142,17.0,27.0
VU,HU,9558.26225083143,19.0,29.0
VU,ID,3752.6508106477027,8.0,18.0
VU,IE,9795.857831606882,20.0,30.0
VU,IL,9236.582499655417,18.0,28.0
VU,IM,9713.132037844747,19.0,29.0
VU,IN,6462.858138020082,13.0,23.0
VU,IO,6438.636284119057,13.0,23.0
VU,IQ,8706.270222510038,17.0,27.0
VU,IR,8127.323757117792,16.0,26.0
VU,IS,8999.194669094184,18.0,28.0
VU,IT,10055.31770281691,20.0,30.0
VU,JE,10019.117009369156,20.0,30.0
VU,JM,8202.499480348308,16.0,26.0
VU,JO,9159.375444614217,18.0,28.0
VU,JP,4026.7289786728034,8.0,18.0
VU,KE,8802.503410482292,18.0,28.0
VU,KG,7025.380956404546,14.0,24.0
VU,KH,4655.607721838273,9.0,19.0
VU,KI,1849.8201351003927,4.0,14.0
VU,KM,8113.082760015041,16.0,26.0
VU,KN,9145.429702700456,18.0,28.0
VU,KP,4607.167236894751,9.0,19.0
VU,KR,4371.659459596192,9.0,19.0
VU,KW,8493.272450299908,17.0,27.0
VU,KY,8004.31578776494,16.0,26.0
VU,KZ,7464.102845764062,15.0,25.0
VU,LA,5008.572992446263,10.0,20.0
VU,LB,9146.691758323104,18.0,28.0
VU,LC,9237.08321710766,18.0,28.0
VU,LI,9887.165854381503,20.0,30.0
VU,LK,6110.765610285486,12.0,22.0
VU,LR,11771.847671164487,24.0,34.0
VU,LS,8286.666676035717,17.0,27.0
VU,LT,9061.021627962753,18.0,28.0
VU,LU,9825.581718434185,20.0,30.0
VU,LV,8963.870049585877,18.0,28.0
VU,LY,10347.682994291066,21.0,31.0
VU,MA,11242.389119649188,22.0,32.0
VU,MC,10137.082035244819,20.0,30.0
VU,MD,9203.482775684686,18.0,28.0
VU,ME,9747.330688719923,19.0,29.0
VU,MG,7729.0646544997635,15.0,25.0
VU,MH,1581.841870785838,3.0,13.0
VU,MK,9686.210889409618,19.0,29.0
VU,ML,11818.75950062288,24.0,34.0
VU,MM,5452.665487527143,11.0,21.0
VU,MN,5803.337308312782,12.0,22.0
VU,MO,4450.451833873509,9.0,19.0
VU,MP,2695.8453663298596,5.0,15.0
VU,MQ,9240.921190284667,18.0,28.0
VU,MR,12024.066619847064,24.0,34.0
VU,MS,9180.570866732549,18.0,28.0
VU,MT,10230.09085638819,20.0,30.0
VU,MU,7048.630414408064,14.0,24.0
VU,MV,6525.857154120861,13.0,23.0
VU,MW,8644.337437324448,17.0,27.0
VU,MX,6670.007804152108,13.0,23.0
VU,MY,4644.5438634874035,9.0,19.0
VU,MZ,8381.359463836887,17.0,27.0
VU,NA,9036.897495534624,18.0,28.0
VU,NC,391.9303755014351,1.0,11.0
VU,NE,11029.722173072767,22.0,32.0
VU,NF,946.2315466904805,2.0,12.0
VU,NG,10908.477720671777,22.0,32.0
VU,NI,7620.937482541587,15.0,25.0
VU,NL,9704.701567697435,19.0,29.0
VU,NO,9140.102700964635,18.0,28.0
VU,NP,6298.800166291871,13.0,23.0
VU,NR,1026.3104462261365,2.0,12.0
VU,NU,1549.1260180542283,3.0,13.0
VU,NZ,1826.4628473506496,4.0,14.0
VU,OM,7930.9569065175365,16.0,26.0
VU,PA,7849.880808052856,16.0,26.0
VU,PE,7868.623580184729,16.0,26.0
VU,PF,2888.419003105746,6.0,16.0
VU,PG,1679.8547191488176,3.0,13.0
VU,PH,3654.171986446985,7.0,17.0
VU,PK,7195.433026950397,14.0,24.0
VU,PL,9355.232555672508,19.0,29.0
VU,PM,9143.063757913516,18.0,28.0
VU,PN,4269.479921337115,9.0,19.0
VU,PR,8901.500842163248,18.0,28.0
VU,PS,9204.841615246252,18.0,28.0
VU,PT,10751.572156627966,22.0,32.0
VU,PW,2722.8620886736,5.0,15.0
VU,PY,8362.965764485303,17.0,27.0
VU,QA,8256.731142385075,17.0,27.0
VU,RE,7149.368959355998,14.0,24.0
VU,RO,9393.91886665087,19.0,29.0
VU,RS,9628.69098712821,19.0,29.0
VU,RU,6276.657867117479,13.0,23.0
VU,RW,9270.149296317979,19.0,29.0
VU,SA,8633.850640083256,17.0,27.0
VU,SB,605.9303554175397,1.0,11.0
VU,SC,7549.999145344868,15.0,25.0
VU,SD,9537.639318893967,19.0,29.0
VU,SE,8960.507459464583,18.0,28.0
VU,SG,4461.964495354776,9.0,19.0
VU,SH,9698.68791009407,19.0,29.0
VU,SI,9765.256612737892,20.0,30.0
VU,SJ,7958.4539577580035,16.0,26.0
VU,SK,9485.395173824834,19.0,29.0
VU,SL,11951.421803845702,24.0,34.0
VU,SM,9960.4419031859,20.0,30.0
VU,SN,12324.698278850978,25.0,35.0
VU,SO,8359.888332279232,17.0,27.0
VU,SR,9410.741911501891,19.0,29.0
VU,ST,10733.807969619158,21.0,31.0
VU,SV,7391.649464364479,15.0,25.0
VU,SY,8959.376229954481,18.0,28.0
VU,SZ,8276.884077519213,17.0,27.0
VU,TC,8584.341889816496,17.0,27.0
VU,TD,10322.451305581588,21.0,31.0
VU,TF,5751.517220723389,12.0,22.0
VU,TG,11390.500601259952,23.0,33.0
VU,TH,4990.55599428776,10.0,20.0
VU,TJ,7180.816898962611,14.0,24.0
VU,TK,1496.6322962632823,3.0,13.0
VU,TL,2816.825157629643,6.0,16.0
VU,TM,7808.60697388637,16.0,26.0
VU,TN,10535.959489995215,21.0,31.0
VU,TO,1236.2787040282265,2.0,12.0
VU,TR,9101.710623666904,18.0,28.0
VU,TT,9183.681064852168,18.0,28.0
VU,TV,921.965876399793,2.0,12.0
VU,TW,4114.6528863119365,8.0,18.0
VU,TZ,8828.87418355698,18.0,28.0
VU,UA,9057.746434603712,18.0,28.0
VU,UG,9200.293354951535,18.0,28.0
VU,US,7251.513215737489,15.0,25.0
VU,UY,8086.993000799747,16.0,26.0
VU,UZ,7551.092439375627,15.0,25.0
VU,VA,10058.177926356659,20.0,30.0
VU,VC,9207.07158201502,18.0,28.0
VU,VE,8760.625881857839,18.0,28.0
VU,VG,9030.133310240315,18.0,28.0
VU,VI,9012.892733983505,18.0,28.0
VU,VN,4494.8220504171595,9.0,19.0
VU,WF,1067.759417551236,2.0,12.0
VU,WS,1403.9495584473236,3.0,13.0
VU,XK,9686.772684375155,19.0,29.0
VU,YE,8353.266257609894,17.0,27.0
VU,YT,8006.345969741212,16.0,26.0
VU,ZA,8462.888256052353,17.0,27.0
VU,ZM,9017.40548486921,18.0,28.0
VU,ZW,8711.510946341321,17.0,27.0
WF,AD,10447.097688150552,21.0,31.0
WF,AE,9047.940523955527,18.0,28.0
WF,AF,8178.431806993245,16.0,26.0
WF,AG,8144.245765788495,16.0,26.0
WF,AI,8070.412543342704,16.0,26.0
WF,AL,10276.50567119397,21.0,31.0
WF,AM,9309.58359461165,19.0,29.0
WF,AN,7613.8675754022415,15.0,25.0
WF,AO,10427.438844044606,21.0,31.0
WF,AQ,6284.871477852827,13.0,23.0
WF,AR,6838.675025414179,14.0,24.0
WF,AS,472.1054260023411,1.0,11.0
WF,AT,10009.57712637911,20.0,30.0
WF,AU,3274.201327372836,7.0,17.0
WF,AW,7557.242748391045,15.0,25.0
WF,AZ,9183.413145631228,18.0,28.0
WF,BA,10176.769599265086,20.0,30.0
WF,BB,8257.544192433166,17.0,27.0
WF,BD,6751.331948634933,14.0,24.0
WF,BE,9897.01377991423,20.0,30.0
WF,BF,12121.957579184045,24.0,34.0
WF,BG,10023.930793133222,20.0,30.0
WF,BH,9237.776425683085,18.0,28.0
WF,BI,10235.37146196862,20.0,30.0
WF,BJ,12126.520886980285,24.0,34.0
WF,BM,8022.061112366066,16.0,26.0
WF,BN,4836.366686773048,10.0,20.0
WF,BO,7449.48781095138,15.0,25.0
WF,BR,8221.015319611162,16.0,26.0
WF,BS,7218.271732918807,14.0,24.0
WF,BT,6799.168719530799,14.0,24.0
WF,BV,7725.081751087023,15.0,25.0
WF,BW,9537.162691884294,19.0,29.0
WF,BY,9357.24284380417,19.0,29.0
WF,BZ,6410.941507634151,13.0,23.0
WF,CA,6296.349891187857,13.0,23.0
WF,CC,5754.852833032067,12.0,22.0
WF,CD,10649.26921314236,21.0,31.0
WF,CF,11111.56309002684,22.0,32.0
WF,CG,11123.547768523993,22.0,32.0
WF,CH,10132.122019943814,20.0,30.0
WF,CI,11723.040158916998,23.0,33.0
WF,CK,1254.697415054865,3.0,13.0
WF,CL,6509.833758045009,13.0,23.0
WF,CM,11654.34168345422,23.0,33.0
WF,CN,6157.036906529345,12.0,22.0
WF,CO,7155.190420645867,14.0,24.0
WF,CR,6603.474918169775,13.0,23.0
WF,CU,7155.443997250399,14.0,24.0
WF,CV,10638.053111383268,21.0,31.0
WF,CX,5195.481552515405,10.0,20.0
WF,CY,10029.945393473175,20.0,30.0
WF,CZ,9845.821497284856,20.0,30.0
WF,DE,9818.188614034709,20.0,30.0
WF,DJ,9758.356918934229,20.0,30.0
WF,DK,9479.423722907843,19.0,29.0
WF,DM,8157.913294797243,16.0,26.0
WF,DO,7613.974494821357,15.0,25.0
WF,DZ,11448.251206262821,23.0,33.0
WF,EC,6789.65428570018,14.0,24.0
WF,EE,9134.725386688728,18.0,28.0
WF,EG,10419.932790215771,21.0,31.0
WF,EH,11182.862864086374,22.0,32.0
WF,ER,9966.551074487905,20.0,30.0
WF,ES,10549.762860357328,21.0,31.0
WF,ET,9870.279383543775,20.0,30.0
WF,FI,8921.984625465391,18.0,28.0
WF,FJ,299.94578739158663,1.0,11.0
WF,FK,6581.423370958917,13.0,23.0
WF,FM,2655.1173607974883,5.0,15.0
WF,FO,9076.72969375008,18.0,28.0
WF,FR,10193.82068093513,20.0,30.0
WF,GA,11264.701385248081,23.0,33.0
WF,GB,9542.201536131957,19.0,29.0
WF,GD,8110.350540177643,16.0,26.0
WF,GE,9322.794338101845,19.0,29.0
WF,GF,8564.742774558528,17.0,27.0
WF,GG,9951.244538275732,20.0,30.0
WF,GH,11956.588629049498,24.0,34.0
WF,GI,10810.080583542709,22.0,32.0
WF,GL,8021.353965111459,16.0,26.0
WF,GM,11217.77103364054,22.0,32.0
WF,GN,11548.882110103421,23.0,33.0
WF,GP,8125.919700747571,16.0,26.0
WF,GQ,11457.847281969358,23.0,33.0
WF,GR,10340.54072057224,21.0,31.0
WF,GS,7189.270433417769,14.0,24.0
WF,GT,6276.231453518347,13.0,23.0
WF,GU,3211.7916407923867,6.0,16.0
WF,GW,11215.085276241109,22.0,32.0
WF,GY,8190.787199358436,16.0,26.0
WF,GZ,10103.75032350746,20.0,30.0
WF,HK,5279.2542139946645,11.0,21.0
WF,HM,6229.99047051409,12.0,22.0
WF,HN,6524.9497184571055,13.0,23.0
WF,HR,10154.00297256531,20.0,30.0
WF,HT,7479.0989791759885,15.0,25.0
WF,HU,9937.167103789483,20.0,30.0
WF,ID,4792.128272777404,10.0,20.0
WF,IE,9631.283540652528,19.0,29.0
WF,IL,10082.952521355382,20.0,30.0
WF,IM,9612.133342062256,19.0,29.0
WF,IN,7432.242528002378,15.0,25.0
WF,IO,7504.260588317831,15.0,25.0
WF,IQ,9546.692913252682,19.0,29.0
WF,IR,8995.054072022736,18.0,28.0
WF,IS,8751.610071900774,18.0,28.0
WF,IT,10409.481012252736,21.0,31.0
WF,JE,9971.481629293696,20.0,30.0
WF,JM,7145.445590981263,14.0,24.0
WF,JO,10018.815881717706,20.0,30.0
WF,JP,4513.244940796758,9.0,19.0
WF,KE,9855.946081777382,20.0,30.0
WF,KG,7776.6825689242905,16.0,26.0
WF,KH,5631.552393498378,11.0,21.0
WF,KI,919.942357151592,2.0,12.0
WF,KM,9114.583700942772,18.0,28.0
WF,KN,8082.065279788817,16.0,26.0
WF,KP,5148.346753859468,10.0,20.0
WF,KR,4967.409971493447,10.0,20.0
WF,KW,9395.612920380287,19.0,29.0
WF,KY,6953.209725007758,14.0,24.0
WF,KZ,8114.703063099883,16.0,26.0
WF,LA,5931.872661850402,12.0,22.0
WF,LB,9948.737919410818,20.0,30.0
WF,LC,8169.405251605699,16.0,26.0
WF,LI,10096.941165400449,20.0,30.0
WF,LK,7152.69184918054,14.0,24.0
WF,LR,11460.530883408415,23.0,33.0
WF,LS,8994.982937808982,18.0,28.0
WF,LT,9361.46621955956,19.0,29.0
WF,LU,9939.31600085161,20.0,30.0
WF,LV,9245.120903656067,18.0,28.0
WF,LY,11163.997362657981,22.0,32.0
WF,MA,11041.771933126793,22.0,32.0
WF,MC,10347.693691268702,21.0,31.0
WF,MD,9687.307095348355,19.0,29.0
WF,ME,10207.822851664521,20.0,30.0
WF,MG,8690.5618758705,17.0,27.0
WF,MH,1650.7146170420588,3.0,13.0
WF,MK,10203.87754205443,20.0,30.0
WF,ML,11911.502337060509,24.0,34.0
WF,MM,6376.41716402242,13.0,23.0
WF,MN,6404.247690449804,13.0,23.0
WF,MO,5308.015957153853,11.0,21.0
WF,MP,3338.0306526823483,7.0,17.0
WF,MQ,8173.587756445158,16.0,26.0
WF,MR,11400.229641678512,23.0,33.0
WF,MS,8115.919648908544,16.0,26.0
WF,MT,10746.337848193458,21.0,31.0
WF,MU,8036.84131152372,16.0,26.0
WF,MV,7587.437236474201,15.0,25.0
WF,MW,9586.930176908556,19.0,29.0
WF,MX,5659.054946727631,11.0,21.0
WF,MY,5677.31917832825,11.0,21.0
WF,MZ,9278.563439132087,19.0,29.0
WF,NA,9687.369589552105,19.0,29.0
WF,NC,1237.2613138241218,2.0,12.0
WF,NE,11998.993782651178,24.0,34.0
WF,NF,1422.0217903463683,3.0,13.0
WF,NG,11926.203600902063,24.0,34.0
WF,NI,6556.085941216932,13.0,23.0
WF,NL,9782.65741488483,20.0,30.0
WF,NO,9197.407956088291,18.0,28.0
WF,NP,7188.947885188679,14.0,24.0
WF,NR,1421.9684113408116,3.0,13.0
WF,NU,605.4102579503738,1.0,11.0
WF,NZ,1935.1002340551754,4.0,14.0
WF,OM,8916.918585690686,18.0,28.0
WF,PA,6782.328726812089,14.0,24.0
WF,PE,6869.148026009638,14.0,24.0
WF,PF,1863.4375292122845,4.0,14.0
WF,PG,2691.814312872346,5.0,15.0
WF,PH,4567.825347000424,9.0,19.0
WF,PK,8086.021791370184,16.0,26.0
WF,PL,9650.138847947177,19.0,29.0
WF,PM,8356.853715269352,17.0,27.0
WF,PN,3311.9461034211386,7.0,17.0
WF,PR,7841.037169078507,16.0,26.0
WF,PS,10037.262441191539,20.0,30.0
WF,PT,10542.12205274031,21.0,31.0
WF,PW,3621.6113358721013,7.0,17.0
WF,PY,7564.053740199716,15.0,25.0
WF,QA,9207.53841658483,18.0,28.0
WF,RE,8125.905696206404,16.0,26.0
WF,RO,9867.706063828564,20.0,30.0
WF,RS,10087.774185389202,20.0,30.0
WF,RU,6651.4765082838185,13.0,23.0
WF,RW,10290.698153622086,21.0,31.0
WF,SA,9599.08817614449,19.0,29.0
WF,SB,1560.3918882593662,3.0,13.0
WF,SC,8609.279070164657,17.0,27.0
WF,SD,10596.225680011145,21.0,31.0
WF,SE,9134.875679684614,18.0,28.0
WF,SG,5504.911734589604,11.0,21.0
WF,SH,9676.942678038617,19.0,29.0
WF,SI,10090.319292361914,20.0,30.0
WF,SJ,7969.571548390811,16.0,26.0
WF,SK,9840.878164743624,20.0,30.0
WF,SL,11380.163748729456,23.0,33.0
WF,SM,10275.912181814065,21.0,31.0
WF,SN,11277.111362180134,23.0,33.0
WF,SO,9427.555336059864,19.0,29.0
WF,SR,8370.272750732891,17.0,27.0
WF,ST,11463.579772484094,23.0,33.0
WF,SV,6329.665129895869,13.0,23.0
WF,SY,9758.932134739389,20.0,30.0
WF,SZ,9053.913689599112,18.0,28.0
WF,TC,7537.1769043004515,15.0,25.0
WF,TD,11368.441027795916,23.0,33.0
WF,TF,6504.556475004232,13.0,23.0
WF,TG,12055.64442236624,24.0,34.0
